index	EDU_1	EDU_2	Relation	num_of_words_1	avg_word_len_1	upcase_words_num_1	num_unique_words_1	count_words_title_1	mean_word_len_1	words_vs_unique_1	num_of_words_2	avg_word_len_2	upcase_words_num_2	num_unique_words_2	count_words_title_2	mean_word_len_2	words_vs_unique_2	bleu_score	nouns_count_1	verbs_count_1	adj_count_1	adv_count_1	aux_count_1	num_count_1	vbd_count_1	nouns_vs_words_1	adjectives_vs_words_1	verbs_vs_words_1	adp_count_1	cconj_count_1	sconj_count_1	part_count_1	pron_count_1	nouns_count_2	verbs_count_2	adj_count_2	adv_count_2	aux_count_2	num_count_2	vbd_count_2	nouns_vs_words_2	adjectives_vs_words_2	verbs_vs_words_2	adp_count_2	cconj_count_2	sconj_count_2	part_count_2	pron_count_2
407	отряхнули	взяли корзину	sequence_m	1	9.0	0	1	0	9.0	1.0	2	6.0	0	2	0	6.0	1.0	0.7337993857053428	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
408	отдали ему	взяли корзину	sequence_m	2	4.5	0	2	0	4.5	1.0	2	6.0	0	2	0	6.0	1.0	0.6201736729460423	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
409	он им дал три груши	взяли корзину	sequence_m	5	3.0	0	5	0	3.0	1.0	2	6.0	0	2	0	6.0	1.0	0.4944583443279269	1	1	0	0	0	1	0	0.2	0.0	0.2	0	0	0	0	2	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
410	и поехал дальше	взяли корзину	sequence_m	3	4.333333333333333	0	3	0	4.333333333333333	1.0	2	6.0	0	2	0	6.0	1.0	0.4756021222025773	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
411	а они пошли в ту сторону	рядом стояли три мальчика	contrast_m	6	3.1666666666666665	0	6	0	3.1666666666666665	1.0	4	5.5	0	4	0	5.5	1.0	0.7211102550927979	1	1	0	0	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	1	0	0	1	1	1	0	1	0	1	0	0.25	0.0	0.25	0	0	0	0	0
412	где тот мужчина собирал груши	а они пошли в ту сторону	background_r	5	5.0	0	5	0	5.0	1.0	6	3.1666666666666665	0	6	0	3.1666666666666665	1.0	0.7031575020223655	2	1	0	1	0	0	0	0.4	0.0	0.2	0	0	0	0	0	1	1	0	0	0	0	0	0.16666666666666666	0.0	0.16666666666666666	1	1	0	0	1
413	в это время мужчина с= спустился с дерева	увидел	background_r	8	4.25	0	8	0	4.25	1.0	1	6.0	0	1	0	6.0	1.0	0.0029282996948181888	3	1	0	0	0	0	0	0.375	0.0	0.125	2	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
414	увидел	у него стоят две корзинки внизу около дерева	sequence_m	1	6.0	0	1	0	6.0	1.0	8	4.625	0	8	0	4.625	1.0	0.3692744729379982	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
415	ш= что одной корзинки нет	увидел	evidence_r	5	4.2	0	5	0	4.2	1.0	1	6.0	0	1	0	6.0	1.0	0.029800197530674002	1	1	0	0	0	1	0	0.2	0.0	0.2	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
416	очень удивился	увидел	evaluation_r	2	6.5	0	2	0	6.5	1.0	1	6.0	0	1	0	6.0	1.0	0.2635971381157267	0	1	0	1	0	0	0	0.0	0.0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
417	в это время эти подошли	он увидел,	background_r	5	3.8	0	5	0	3.8	1.0	2	4.5	0	2	0	4.5	1.0	0.22801645719121622	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
418	три мальчика мимо проходили	в это время эти подошли	restatement_r	4	6.0	0	4	0	6.0	1.0	5	3.8	0	5	0	3.8	1.0	0.6556478247991692	1	1	0	1	0	1	0	0.25	0.0	0.25	0	0	0	0	0	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	0
419	он увидел,	у него стоят две корзинки внизу около дерева	sequence_m	2	4.5	0	2	0	4.5	1.0	8	4.625	0	8	0	4.625	1.0	0.45226701686664544	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
420	что они несут груши	он увидел,	background_r	4	4.0	0	4	0	4.0	1.0	2	4.5	0	2	0	4.5	1.0	0.31492750424971133	1	1	0	0	0	0	0	0.25	0.0	0.25	0	0	1	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
421	тоже удивился	он увидел,	evaluation_r	2	6.0	0	2	0	6.0	1.0	2	4.5	0	2	0	4.5	1.0	0.6626079601659047	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	1	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
422	поглядел на них	он увидел,	sequence_m	3	4.333333333333333	0	3	0	4.333333333333333	1.0	2	4.5	0	2	0	4.5	1.0	0.5074599578489022	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	1	0	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
423	но они прошли мимо	поглядел на них	antithesis_r	4	3.75	0	4	0	3.75	1.0	3	4.333333333333333	0	3	0	4.333333333333333	1.0	0.5979164026453372	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	1	0	0	0	1
424	и он поглядел на них им вслед	поглядел на них	cause_r	7	3.2857142857142856	0	7	0	3.2857142857142856	1.0	3	4.333333333333333	0	3	0	4.333333333333333	1.0	0.39324072086859824	0	1	0	1	0	0	0	0.0	0.0	0.14285714285714285	1	1	0	0	3	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	1	0	0	0	1
425	и всё всё	у него стоят две корзинки внизу около дерева	evaluation_r	3	2.3333333333333335	0	2	0	2.3333333333333335	0.6666666666666666	8	4.625	0	8	0	4.625	1.0	0.3692744729379982	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0	2	1	0	1	0	1	0	0.25	0.0	0.125	2	0	0	0	1
426	сюжет весь	и всё всё	restatement_r	2	4.5	0	2	0	4.5	1.0	3	2.3333333333333335	0	2	0	2.3333333333333335	0.6666666666666666	0.596559544542913	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	1	0	0	0
427	действие происходит на юге	мужчина с усами собирает груши	preparation_r	4	5.75	0	4	0	5.75	1.0	5	5.2	0	5	0	5.2	1.0	0.7071067811865476	2	1	0	0	0	0	0	0.5	0.0	0.25	1	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
428	заполняет целую корзину	мужчина с усами собирает груши	purpose_r	3	7.0	0	3	0	7.0	1.0	5	5.2	0	5	0	5.2	1.0	0.6055300708194984	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
429	спелые сочные груши	мужчина с усами собирает груши	elaboration_r	3	5.666666666666667	0	3	0	5.666666666666667	1.0	5	5.2	0	5	0	5.2	1.0	0.6582805886043833	1	0	2	0	0	0	0	0.3333333333333333	0.6666666666666666	0.0	0	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
430	и он заполнил корзину,	мужчина с усами собирает груши	restatement_r	4	4.75	0	4	0	4.75	1.0	5	5.2	0	5	0	5.2	1.0	0.6055300708194984	1	1	0	0	0	0	0	0.25	0.0	0.25	0	1	0	0	1	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
431	влезает обратно на дерево	мужчина с усами собирает груши	sequence_m	4	5.5	0	4	0	5.5	1.0	5	5.2	0	5	0	5.2	1.0	0.6582805886043833	1	1	0	1	0	0	0	0.25	0.0	0.25	1	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
432	собирает следующие груши,	влезает обратно на дерево	purpose_r	3	7.666666666666667	0	3	0	7.666666666666667	1.0	4	5.5	0	4	0	5.5	1.0	0.7211102550927979	1	1	1	0	0	0	0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0	0	0	0	0	1	1	0	1	0	0	0	0.25	0.0	0.25	1	0	0	0	0
433	и подъезжает мальчик на старом велосипеде наверно пятидесятых годов на красном	мужчина с усами собирает груши	sequence_m	11	6.181818181818182	0	10	0	6.181818181818182	0.9090909090909091	5	5.2	0	5	0	5.2	1.0	0.18430546197903408	3	1	3	1	0	0	0	0.2727272727272727	0.2727272727272727	0.09090909090909091	2	1	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
434	берёт очень профессионально эту корзину	мужчина с усами собирает груши	sequence_m	5	7.0	0	5	0	7.0	1.0	5	5.2	0	5	0	5.2	1.0	0.5895597534258509	1	1	0	2	0	0	0	0.2	0.0	0.2	0	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
435	то есть она не очень для него тяжёлая,	берёт очень профессионально эту корзину	cause_r	8	3.875	0	8	0	3.875	1.0	5	7.0	0	5	0	7.0	1.0	0.7844645405527362	0	1	1	1	0	0	0	0.0	0.125	0.125	1	0	0	1	3	1	1	0	2	0	0	0	0.2	0.0	0.2	0	0	0	0	0
436	видимо он раньше этим занимался	берёт очень профессионально эту корзину	evidence_r	5	5.4	0	5	0	5.4	1.0	5	7.0	0	5	0	7.0	1.0	0.7161148740394329	0	1	0	2	0	0	0	0.0	0.0	0.2	0	0	0	0	2	1	1	0	2	0	0	0	0.2	0.0	0.2	0	0	0	0	0
437	кладёт её на велосипед	мужчина с усами собирает груши	sequence_m	4	4.75	0	4	0	4.75	1.0	5	5.2	0	5	0	5.2	1.0	0.6055300708194984	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
438	и едет дальше	мужчина с усами собирает груши	sequence_m	3	3.6666666666666665	0	3	0	3.6666666666666665	1.0	5	5.2	0	5	0	5.2	1.0	0.48304589153964794	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
439	но не тут-то было	и вдруг появляется девушка	preparation_r	4	3.5	0	4	0	3.5	1.0	4	5.75	0	4	0	5.75	1.0	0.5547001962252291	0	1	0	0	0	0	0	0.0	0.0	0.25	0	1	0	2	0	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0
440	и вдруг появляется девушка	мужчина с усами собирает груши	sequence_m	4	5.75	0	4	0	5.75	1.0	5	5.2	0	5	0	5.2	1.0	0.6831300510639733	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
441	и едет ему навстречу,	и вдруг появляется девушка	sequence_m	4	4.5	0	4	0	4.5	1.0	4	5.75	0	4	0	5.75	1.0	0.7337993857053428	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0
442	его возраста,	и вдруг появляется девушка	elaboration_r	2	6.0	0	2	0	6.0	1.0	4	5.75	0	4	0	5.75	1.0	0.588348405414552	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	0	0	0	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0
443	видимо со школы или ещё чего-то	и вдруг появляется девушка	elaboration_r	6	4.333333333333333	0	6	0	4.333333333333333	1.0	4	5.75	0	4	0	5.75	1.0	0.626672714692777	1	0	0	2	0	0	0	0.16666666666666666	0.0	0.0	1	1	0	0	1	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0
444	он оборачивается за этой девушкой,	и вдруг появляется девушка	sequence_m	5	6.0	0	5	0	6.0	1.0	4	5.75	0	4	0	5.75	1.0	0.6116746853062692	1	1	0	0	0	0	0	0.2	0.0	0.2	1	0	0	0	1	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0
445	понятно	такой возраст	evaluation_r	1	7.0	0	1	0	7.0	1.0	2	6.0	0	2	0	6.0	1.0	0.4803844614152614	0	0	1	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	0	0	0
446	такой возраст	и вдруг появляется девушка	evaluation_r	2	6.0	0	2	0	6.0	1.0	4	5.75	0	4	0	5.75	1.0	0.5547001962252291	1	0	0	0	0	0	0	0.5	0.0	0.0	0	0	0	0	0	1	1	0	1	0	0	0	0.25	0.0	0.25	0	1	0	0	0
447	и на велосипеде натыкается на камень	падает,	cause_r	6	5.166666666666667	0	5	0	5.166666666666667	0.8333333333333334	1	7.0	0	1	0	7.0	1.0	0.014699636950155352	2	1	0	0	0	0	0	0.3333333333333333	0.0	0.16666666666666666	2	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
448	падает,	мужчина с усами собирает груши	sequence_m	1	7.0	0	1	0	7.0	1.0	5	5.2	0	5	0	5.2	1.0	0.36514837167011077	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
449	и все груши из корзины	падает,	result_r	5	3.6	0	5	0	3.6	1.0	1	7.0	0	1	0	7.0	1.0	0.04434247678669549	2	0	0	0	0	0	0	0.4	0.0	0.0	1	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0
450	как это сказать-то	расплёскиваются словно вода	solutionhood_r	3	5.333333333333333	0	3	0	5.333333333333333	1.0	3	8.333333333333334	0	3	0	8.333333333333334	1.0	0.6085806194501846	0	0	0	1	0	0	0	0.0	0.0	0.0	0	0	0	1	1	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	1	0	0
451	расплёскиваются словно вода	и все груши из корзины	joint_m	3	8.333333333333334	0	3	0	8.333333333333334	1.0	5	3.6	0	5	0	3.6	1.0	0.5095732515128596	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	1	0	0	2	0	0	0	0	0	0	0.4	0.0	0.0	1	1	0	0	0
452	и как только он встаёт	он замечает трёх человек в кустах, его сверстников ,его друзей видимо	background_r	5	3.6	0	5	0	3.6	1.0	11	5.363636363636363	0	11	0	5.363636363636363	1.0	0.5516772843673705	0	1	0	0	0	0	0	0.0	0.0	0.2	0	1	1	1	1	4	1	0	1	0	1	0	0.36363636363636365	0.0	0.09090909090909091	1	0	0	0	3
453	он замечает трёх человек в кустах, его сверстников ,его друзей видимо	мужчина с усами собирает груши	sequence_m	11	5.363636363636363	0	11	0	5.363636363636363	1.0	5	5.2	0	5	0	5.2	1.0	0.2487863511367634	4	1	0	1	0	1	0	0.36363636363636365	0.0	0.09090909090909091	1	0	0	0	3	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
454	которые молча помогают ему собрать все груши	он замечает трёх человек в кустах, его сверстников ,его друзей видимо	sequence_m	7	5.428571428571429	0	7	0	5.428571428571429	1.0	11	5.363636363636363	0	11	0	5.363636363636363	1.0	0.7322785563281032	1	2	0	1	0	0	0	0.14285714285714285	0.0	0.2857142857142857	0	0	0	0	2	4	1	0	1	0	1	0	0.36363636363636365	0.0	0.09090909090909091	1	0	0	0	3
455	ставят его на колени	он замечает трёх человек в кустах, его сверстников ,его друзей видимо	sequence_m	4	4.25	0	4	0	4.25	1.0	11	5.363636363636363	0	11	0	5.363636363636363	1.0	0.5247497678328021	1	1	0	0	0	0	0	0.25	0.0	0.25	1	0	0	0	1	4	1	0	1	0	1	0	0.36363636363636365	0.0	0.09090909090909091	1	0	0	0	3
456	он да он повредил колено	он замечает трёх человек в кустах, его сверстников ,его друзей видимо	elaboration_r	5	4.0	0	4	0	4.0	0.8	11	5.363636363636363	0	11	0	5.363636363636363	1.0	0.5516772843673705	1	1	0	0	0	0	0	0.2	0.0	0.2	0	1	0	0	2	4	1	0	1	0	1	0	0.36363636363636365	0.0	0.09090909090909091	1	0	0	0	3
457	он садится дальше	мужчина с усами собирает груши	sequence_m	3	5.0	0	3	0	5.0	1.0	5	5.2	0	5	0	5.2	1.0	0.6324555320336759	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	1	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
458	но один из них свистит ему	он садится дальше	antithesis_r	6	3.5	0	6	0	3.5	1.0	3	5.0	0	3	0	5.0	1.0	0.4517050347144775	0	1	0	0	0	1	0	0.0	0.0	0.16666666666666666	1	1	0	0	2	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	0	1
459	и говорят,	что тот забыл шапку	evidence_r	2	4.5	0	2	0	4.5	1.0	4	4.0	0	4	0	4.0	1.0	0.4588314677411235	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	1	1	0	0	0	0	0	0.25	0.0	0.25	0	0	1	0	0
460	что тот забыл шапку	но один из них свистит ему	sequence_m	4	4.0	0	4	0	4.0	1.0	6	3.5	0	6	0	3.5	1.0	0.588348405414552	1	1	0	0	0	0	0	0.25	0.0	0.25	0	0	1	0	0	0	1	0	0	0	1	0	0.0	0.0	0.16666666666666666	1	1	0	0	2
461	не говорит точнее,	что тот забыл шапку	elaboration_r	3	5.333333333333333	0	3	0	5.333333333333333	1.0	4	4.0	0	4	0	4.0	1.0	0.6069769786668839	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0	1	1	0	0	0	0	0	0.25	0.0	0.25	0	0	1	0	0
462	а показывает,	не говорит точнее,	contrast_m	2	6.0	0	2	0	6.0	1.0	3	5.333333333333333	0	3	0	5.333333333333333	1.0	0.5773502691896257	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	0	0	1	0
463	дают ему шапку	но один из них свистит ему	sequence_m	3	4.0	0	3	0	4.0	1.0	6	3.5	0	6	0	3.5	1.0	0.5188745216627708	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	0	0	0	1	0	1	0	0	0	1	0	0.0	0.0	0.16666666666666666	1	1	0	0	2
464	и мальчик в ответ даёт им всем по одной груше	но один из них свистит ему	sequence_m	10	3.6	0	10	0	3.6	1.0	6	3.5	0	6	0	3.5	1.0	0.41164332928265673	3	1	0	0	0	1	0	0.3	0.0	0.1	2	1	0	0	1	0	1	0	0	0	1	0	0.0	0.0	0.16666666666666666	1	1	0	0	2
465	мальчик уезжает	но один из них свистит ему	sequence_m	2	7.0	0	2	0	7.0	1.0	6	3.5	0	6	0	3.5	1.0	0.5188745216627708	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	0	1	0	0	0	1	0	0.0	0.0	0.16666666666666666	1	1	0	0	2
466	эти три парня проходят мимо сборщика груш	мужчина с усами собирает груши	sequence_m	7	5.0	0	7	0	5.0	1.0	5	5.2	0	5	0	5.2	1.0	0.593484530098176	3	1	0	0	0	1	0	0.42857142857142855	0.0	0.14285714285714285	1	0	0	0	0	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
467	который спускается	эти три парня проходят мимо сборщика груш	background_r	2	8.5	0	2	0	8.5	1.0	7	5.0	0	7	0	5.0	1.0	0.5410017808004594	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1	3	1	0	0	0	1	0	0.42857142857142855	0.0	0.14285714285714285	1	0	0	0	0
468	и видит,	который спускается	sequence_m	2	3.5	0	2	0	3.5	1.0	2	8.5	0	2	0	8.5	1.0	0.3333333333333333	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
469	что одна корзина наполнена	и видит,	evidence_r	4	5.75	0	4	0	5.75	1.0	2	3.5	0	2	0	3.5	1.0	0.07452850641949799	1	1	0	0	0	1	0	0.25	0.0	0.25	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0
470	другая пустая	что одна корзина наполнена	concession_r	2	6.0	0	2	0	6.0	1.0	4	5.75	0	4	0	5.75	1.0	0.5188745216627708	0	0	2	0	0	0	0	0.0	1.0	0.0	0	0	0	0	0	1	1	0	0	0	1	0	0.25	0.0	0.25	0	0	1	0	0
471	всё	мужчина с усами собирает груши	evaluation_r	1	3.0	0	1	0	3.0	1.0	5	5.2	0	5	0	5.2	1.0	0.18257418583505536	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	1	3	1	0	0	0	0	0	0.6	0.0	0.2	1	0	0	0	0
472	то есть это тупая история	всё	evaluation_r	5	4.2	0	5	0	4.2	1.0	1	3.0	0	1	0	3.0	1.0	0.0003772360354627744	1	1	1	0	0	0	0	0.2	0.2	0.2	0	0	0	0	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	1
473	мимо проезжал мальчик на велосипеде	собирал груши	sequence_m	5	6.2	0	5	0	6.2	1.0	2	6.0	0	2	0	6.0	1.0	0.14441537253391745	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
474	и корзину с грушами забрал	мимо проезжал мальчик на велосипеде	sequence_m	5	4.4	0	5	0	4.4	1.0	5	6.2	0	5	0	6.2	1.0	0.7171371656006361	2	1	0	0	0	0	0	0.4	0.0	0.2	1	1	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
475	но он приехал специально	мимо проезжал мальчик на велосипеде	antithesis_r	4	5.25	0	4	0	5.25	1.0	5	6.2	0	5	0	6.2	1.0	0.7559289460184544	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
476	чтобы их забрать	но он приехал специально	purpose_r	3	4.666666666666667	0	3	0	4.666666666666667	1.0	4	5.25	0	4	0	5.25	1.0	0.6123724356957946	0	1	0	0	0	0	0	0.0	0.0	0.3333333333333333	0	0	1	0	1	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1
477	он знал	но он приехал специально	cause_r	2	3.0	0	2	0	3.0	1.0	4	5.25	0	4	0	5.25	1.0	0.5	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1	0	1	0	1	0	0	0	0.0	0.0	0.25	0	1	0	0	1
478	что здесь сборщик груш	он знал	background_r	4	4.75	0	4	0	4.75	1.0	2	3.0	0	2	0	3.0	1.0	0.07680342272800011	2	0	0	1	0	0	0	0.5	0.0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	0.0	0.0	0.5	0	0	0	0	1
479	а проходил человек с козой	мимо проезжал мальчик на велосипеде	contrast_m	5	4.4	0	5	0	4.4	1.0	5	6.2	0	5	0	6.2	1.0	0.7745966692414834	2	1	0	0	0	0	0	0.4	0.0	0.2	1	1	0	0	0	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
480	и не взял ни одной груши	а проходил человек с козой	joint_m	6	3.1666666666666665	0	6	0	3.1666666666666665	1.0	5	4.4	0	5	0	4.4	1.0	0.7337993857053428	1	1	0	0	0	1	0	0.16666666666666666	0.0	0.16666666666666666	0	1	0	2	0	2	1	0	0	0	0	0	0.4	0.0	0.2	1	1	0	0	0
481	а мальчик погрузил это себе на велосипед	мимо проезжал мальчик на велосипеде	contrast_m	7	4.857142857142857	0	7	0	4.857142857142857	1.0	5	6.2	0	5	0	6.2	1.0	0.8288938132649036	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	1	0	0	2	2	1	0	1	0	0	0	0.4	0.0	0.2	1	0	0	0	0
482	и поехал	а мальчик погрузил это себе на велосипед	joint_m	2	3.5	0	2	0	3.5	1.0	7	4.857142857142857	0	7	0	4.857142857142857	1.0	0.4183300132670378	0	1	0	0	0	0	0	0.0	0.0	0.5	0	1	0	0	0	2	1	0	0	0	0	0	0.2857142857142857	0.0	0.14285714285714285	1	1	0	0	2
483	и случайно столкнулся	собирал груши	sequence_m	3	6.333333333333333	0	3	0	6.333333333333333	1.0	2	6.0	0	2	0	6.0	1.0	0.3965694008367164	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0
484	загляделся на девушку	и случайно столкнулся	cause_r	3	6.333333333333333	0	3	0	6.333333333333333	1.0	3	6.333333333333333	0	3	0	6.333333333333333	1.0	0.7237468644557459	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	1	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0
485	упал	и случайно столкнулся	cause_r	1	4.0	0	1	0	4.0	1.0	3	6.333333333333333	0	3	0	6.333333333333333	1.0	0.3779644730092272	0	1	0	0	0	0	0	0.0	0.0	1.0	0	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0
486	потерял шляпу	и случайно столкнулся	cause_r	2	6.0	0	2	0	6.0	1.0	3	6.333333333333333	0	3	0	6.333333333333333	1.0	0.5773502691896257	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0
487	и рассыпал груши	и случайно столкнулся	cause_r	3	4.666666666666667	0	3	0	4.666666666666667	1.0	3	6.333333333333333	0	3	0	6.333333333333333	1.0	0.6172133998483676	1	1	0	0	0	0	0	0.3333333333333333	0.0	0.3333333333333333	0	1	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0
488	и трое друзей помогли ему собрать эти груши	и случайно столкнулся	sequence_m	8	4.5	0	8	0	4.5	1.0	3	6.333333333333333	0	3	0	6.333333333333333	1.0	0.2651586529965046	2	2	0	0	0	1	0	0.25	0.0	0.25	0	1	0	0	1	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0
489	отдали шляпу	и трое друзей помогли ему собрать эти груши	restatement_m	2	5.5	0	2	0	5.5	1.0	8	4.5	0	8	0	4.5	1.0	0.48224282217041214	1	1	0	0	0	0	0	0.5	0.0	0.5	0	0	0	0	0	2	2	0	0	0	1	0	0.25	0.0	0.25	0	1	0	0	1
490	и получили взамен три груши каждому по одной	и трое друзей помогли ему собрать эти груши	cause_r	8	4.625	0	8	0	4.625	1.0	8	4.5	0	8	0	4.5	1.0	0.8428317544802475	1	1	0	1	0	2	0	0.125	0.0	0.125	1	1	0	0	0	2	2	0	0	0	1	0	0.25	0.0	0.25	0	1	0	0	1
491	а сборщик груш очень удивился	и случайно столкнулся	antithesis_r	5	5.0	0	5	0	5.0	1.0	3	6.333333333333333	0	3	0	6.333333333333333	1.0	0.5774181955986006	2	1	0	1	0	0	0	0.4	0.0	0.2	0	1	0	0	0	0	1	0	1	0	0	0	0.0	0.0	0.3333333333333333	0	1	0	0	0
